"id","lat","lon","name","name:en","name:gv","ref","highway"
"1193779100","","","Peel Road","","","","footway"
"1193779101","","","Crosby Main Road","","","","footway"
"1193786851","","","Peel Road","","","","footway"
"1193786853","","","Peel Road","","","","footway"
"1193786854","","","Douglas Road","","","","footway"
"1193786858","","","Douglas Road","","","","footway"
"1193786864","","","Douglas Road","","","","footway"
"1193786867","","","Douglas Road","","","","footway"
"1193786869","","","Tynwald Road","","","","footway"
"1193786871","","","Albany Road","","","","footway"
"1195011046","","","Meadowfield","Meadowfield","Magher Lheennagh","","footway"
"1195049828","","","Saint Marks Road","","","","footway"
"1195052680","","","Saint Marks Road","","","A26","primary"
"1195052681","","","Crossag Road","","","A26","primary"
"1195052683","","","Ballamodha Road","","","B30","secondary"
"1195052689","","","Ballamodha Road","","","B30","secondary"
"1195098393","","","Sound Road","","","A31","primary"
"1195098397","","","Cregneash Road","Cregneash Road","Raad Cheyllys","A31","primary"
"1195111126","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111127","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111128","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111132","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111133","","","The Promenade","The Promenade","Yn Shooylaghan","","residential"
"1195111134","","","The Promenade","The Promenade","Yn Shooylaghan","","residential"
"1195117639","","","Colby Glen Road","","","A27","primary"
"1195122560","","","Douglas Road","","","A5","trunk"
"1195188242","","","Foxdale Main Road","Foxdale Main Road","","A3","trunk"
"1195188243","","","Foxdale Main Road","Foxdale Main Road","","A3","trunk"
"1195188244","","","Foxdale Main Road","Foxdale Main Road","","A3","trunk"
"1195188245","","","Foxdale Main Road","Foxdale Main Road","","A3","trunk"
"1195188246","","","Mines Road","","","A24","primary"
"1195188247","","","Springfield Terrace","Springfield Terrace","Strane Magher y Farrane","A24","primary"
"1195384386","","","New Castletown Road","","","A5","trunk"
"1195384387","","","New Castletown Road","","","A5","trunk"
"1195384388","","","New Castletown Road","","","A5","trunk"
"1195384389","","","Spring Valley Road","","","A5","trunk"
"1195384390","","","Spring Valley Road","","","A5","trunk"
"1195384391","","","Old Castletown Road","Old Castletown Road","Shenn Raad Balley Cashtal","A25","primary"
"1195388913","","","The Cooil Road","","","A6","trunk"
"1195388914","","","Isle of Man Business Park","","","A6","trunk"
"1195388915","","","Isle of Man Business Park","","","A6","trunk"
"1195388916","","","Vicarage Road","","","","footway"
"1195388918","","","Vicarage Road","","","","footway"
"1195388920","","","Stevenson Way","","","","footway"
"1195589201","","","Broadway","","","","footway"
"1195589203","","","Broadway","","","","footway"
"1195589205","","","Broadway","","","","footway"
"1195589209","","","Clifton Terrace","","","","footway"
"1195657395","","","Crosby Main Road","Crosby Main Road","","A1","trunk"
"1195657401","","","Peel Road","","","","footway"
"1195657405","","","Peel Road","","","","footway"
"1195657407","","","Peel Road","","","","footway"
"1195657408","","","Peel Road","","","","footway"
"1195657413","","","Peel Road","","","A1","trunk"
"1195657414","","","Peel Road","","","A1","trunk"
"1195657419","","","Peel Road","","","","footway"
"1195657421","","","Peel Road","","","","footway"
"1195657423","","","Maitland Terrace","","","","footway"
"1195657425","","","Union Mills Main Road","","","","footway"
"1195657428","","","Union Mills Main Road","","","","footway"
"1195657429","","","Union Mills Main Road","","","","footway"
"1195657432","","","Union Mills Main Road","","","","footway"
"1195657433","","","Union Mills Main Road","","","","footway"
"1195657434","","","Union Mills Main Road","","","","footway"
"1195661132","","","Glen Helen Road","Glen Helen Road","","A3","trunk"
"1195661134","","","Cronk-y-Voddy Straight","","","","footway"
"1195661135","","","Cronk-y-Voddy Straight","","","","footway"
"1196048138","","","Union Mills Main Road","","","","footway"
"1196048142","","","Union Mills Main Road","","","","footway"
"1196048144","","","Union Mills Main Road","","","","footway"
"1196048147","","","Union Mills Main Road","","","","footway"
"1196048150","","","Braddan Road","Braddan Road","Raad Braddan","A6","trunk"
"1196048151","","","Braddan Road","Braddan Road","Raad Braddan","A6","trunk"
"1196054123","","","Union Mills Main Road","Union Mills Main Road","","A1","trunk"
"1196096150","","","Peel Road","","","","footway"
"1196096151","","","Pulrose Road","","","","cycleway"
"1196319695","","","Quarterbridge Road","","","A2","trunk"
"1196319696","","","Glencrutchery Road","","","A2","trunk"
"1196319697","","","Glencrutchery Road","","","A2","trunk"
"1196319698","","","Summer Hill","","","","primary"
"1196319699","","","Summer Hill","","","","footway"
"1196319700","","","Summer Hill","","","","primary"
"1196324373","","","Onchan Main Road","","","","footway"
"1196324377","","","Onchan Main Road","","","","footway"
"1196391252","","","Circular Road","","","","footway"
"1196391253","","","Circular Road","","","","footway"
"1196391256","","","Circular Road","","","","footway"
"1196391259","","","Circular Road","","","","footway"
"1196391260","","","Circular Road","","","","footway"
"1196391264","","","Circular Road","","","","footway"
"1196391267","","","Saint Georges Street","","","","footway"
"1196391268","","","Circular Road","","","","footway"
"1196391270","","","Upper Church Street","","","","footway"
"1196391272","","","Upper Church Street","","","","footway"
"1196391273","","","Circular Road","","","","footway"
"1196391275","","","Circular Road","","","","footway"
"1196391277","","","Westmoreland Road","","","","footway"
"1196391278","","","Westmoreland Road","","","","footway"
"1196391279","","","Circular Road","","","","footway"
"1196391282","","","Circular Road","","","","footway"
"1196391284","","","Circular Road","","","","footway"
"1196391286","","","Circular Road","","","","footway"
"1196391288","","","Circular Road","","","","footway"
"1196391289","","","Saint Georges Street","","","","footway"
"1196391290","","","Victoria Street","Victoria Street","Straid Varriaght","A42","primary"
"1196391291","","","Finch Road","","","B64","secondary"
"1196391292","","","Finch Road","","","","footway"
"1196391293","","","Finch Road","","","","footway"
"1196395379","","","Old Castletown Road","","","","footway"
"1196395381","","","Old Castletown Road","","","","footway"
"1196395382","","","Old Castletown Road","","","A6","trunk"
"1196395384","","","South Quay","","","","footway"
"1196395386","","","South Quay","","","","footway"
"1196395388","","","South Quay","","","","footway"
"1196395390","","","South Quay","","","A41","primary"
"1196395392","","","Douglas Head Road","","","","footway"
"1196395394","","","Douglas Head Road","","","B80","secondary"
"1196395395","","","Fort Anne Road","","","","footway"
"1196395396","","","Douglas Head","","","B80","secondary"
"1196491881","","","Athol Street","","","","footway"
"1196491882","","","Athol Street","","","","footway"
"1196491885","","","Athol Street","","","","footway"
"1196491886","","","Athol Street","","","","footway"
"1196491888","","","Athol Street","","","","footway"
"1196491890","","","Athol Street","","","","footway"
"1196491892","","","Athol Street","","","","footway"
"1196491893","","","Athol Street","","","A43","primary"
"1196491894","","","Prospect Hill","","","","footway"
"1196491895","","","Ridgeway Street","","","","footway"
"1196491896","","","Prospect Hill","","","","footway"
"1196491897","","","Prospect Hill","","","","footway"
"1196491898","","","Bucks Road","","","","footway"
"1196491900","","","Bucks Road","","","","footway"
"1196491902","","","Bucks Road","","","","footway"
"1196491906","","","Finch Road","","","","footway"
"1196491907","","","Prospect Hill","","","","footway"
"1196491913","","","Sydney Mount","","","","footway"
"1196491914","","","Bucks Road","","","","footway"
"1196503363","","","Victoria Street","","","","footway"
"1196503366","","","Victoria Street","","","","footway"
"1196503368","","","Victoria Street","","","","footway"
"1196503370","","","Victoria Street","","","","footway"
"1196503372","","","Ridgeway Street","","","","footway"
"1196503374","","","Ridgeway Street","","","","footway"
"1196513698","","","Ridgeway Street","","","","footway"
"1196513699","","","Ridgeway Street","","","","footway"
"1196513700","","","Ridgeway Street","","","","footway"
"1196513703","","","North Quay","","","","footway"
"1196513704","","","Market Hill","","","","footway"
"1196513705","","","Lord Street","","","","footway"
"1196513706","","","Market Hill","","","","footway"
"1196555121","","","Fort Street","","","","footway"
"1196555122","","","Fort Street","","","","footway"
"1196555124","","","Fort Street","","","","footway"
"1196555127","","","Bath Place","","","","footway"
"1196555128","","","Parade Street","","","","footway"
"1196805916","","","Central Promenade","","","","footway"
"1196805918","","","Queens Promenade","","","","footway"
"1196805920","","","Queens Promenade","","","","footway"
"1196805921","","","King Edward Road","","","A11","primary"
"1196805928","","","King Edward Road","","","","footway"
"1196822889","","","Hillberry Road","","","","footway"
"1196822890","","","Bemahague Road","","","","footway"
"1196822896","","","Hillberry Road","","","","footway"
"1196822899","","","Hailwood Avenue","","","","footway"
"1196822902","","","Hailwood Avenue","","","","footway"
"1196822903","","","Bemahague Road","","","","footway"
"1196822904","","","Bemahague Road","","","","footway"
"1196822907","","","Bemahague Road","","","A18","trunk"
"1196822913","","","Heywood Park","","","","footway"
"1196822918","","","Hillberry Road","","","","footway"
"1196822920","","","Highfield Crescent","","","","footway"
"1196822922","","","Hillberry Road","","","","footway"
"1196822926","","","Hillberry Road","","","","footway"
"1196822928","","","Hillberry Road","","","","footway"
"1196822930","","","Hillberry Road","","","","footway"
"1196822932","","","Hillberry Road","","","","footway"
"1196822933","","","Hillberry Road","","","","footway"
"1196822937","","","Hillberry Road","","","","footway"
"1196822938","","","Hillberry Road","","","A39","trunk"
"1196822940","","","Avondale Road","Avondale Road","","","footway"
"1196826155","","","Hillberry","Hillberry","","A18","trunk"
"1196826156","","","Johnny Watterson's Lane","","","","footway"
"1196826158","","","Johnny Watterson's Lane","","","","footway"
"1196826160","","","Johnny Watterson's Lane","","","","footway"
"1196826162","","","Hailwood Avenue","","","","footway"
"1196827784","","","Heywood Avenue","","","","footway"
"1196827786","","","Heywood Avenue","","","","footway"
"1196827788","","","Heywood Park","","","","footway"
"1196827789","","","Heywood Avenue","","","","footway"
"1196827790","","","Highfield Crescent","","","","footway"
"1196830743","","","Hillberry Road","","","","footway"
"1196830744","","","Avondale Road","","","","footway"
"1196830745","","","Avondale Road","","","","footway"
"1196830747","","","Avondale Road","","","","footway"
"1196830749","","","Avondale Road","","","","footway"
"1196830753","","","Avondale Road","","","","footway"
"1196830756","","","Avondale Road","","","","footway"
"1196830757","","","Avondale Road","","","","footway"
"1196830759","","","Avondale Road","","","","footway"
"1196830761","","","Avondale Road","","","","footway"
"1196891236","","","Bemahague Road","","","","footway"
"1196891237","","","Bemahague Road","","","A18","trunk"
